操作日期,操作时间,股票代码,股票名称,操作（买or卖）,操作价格,操作原因,总资产
2025-04-24,09:30:00,002981,朝阳科技,buy,23.325,"model=mlp_h40_e280_gt5, alpha=2; score>=threshold; gap_filter=[None, None], max_board=3; risk_profile=balanced (broken<=45.00%, red>=24.00%, limit_down<=20, pullback<=9.00%); capital_use=80%; T signal -> T+1 open buy, limit-up open is unfilled.",12813.58
2025-04-28,15:00:00,002981,朝阳科技,sell,21.533,T+2收盘回撤-4.88%<=-3%，延长到T+3收盘卖出 (no intraday-high optimization).,12091.81
2025-04-30,09:30:00,603335,迪生力,buy,4.280,"model=mlp_h40_e280_gt5, alpha=2; score>=threshold; gap_filter=[None, None], max_board=3; risk_profile=balanced (broken<=45.00%, red>=24.00%, limit_down<=20, pullback<=9.00%); capital_use=80%; T signal -> T+1 open buy, limit-up open is unfilled.",12086.81
2025-05-06,15:00:00,603335,迪生力,sell,4.930,T+2收盘回撤15.19%未触发延长，T+2收盘卖出 (no intraday-high optimization).,13511.81
2025-05-08,09:30:00,002915,中欣氟材,buy,21.220,"model=mlp_h40_e280_gt5, alpha=2; score>=threshold; gap_filter=[None, None], max_board=3; risk_profile=balanced (broken<=45.00%, red>=24.00%, limit_down<=20, pullback<=9.00%); capital_use=80%; T signal -> T+1 open buy, limit-up open is unfilled.",13506.81
2025-05-09,15:00:00,002915,中欣氟材,sell,21.850,T+2收盘回撤2.97%未触发延长，T+2收盘卖出 (no intraday-high optimization).,13816.81
2025-05-13,09:30:00,002290,禾盛新材,buy,32.360,"model=mlp_h40_e280_gt5, alpha=2; score>=threshold; gap_filter=[None, None], max_board=3; risk_profile=balanced (broken<=45.00%, red>=24.00%, limit_down<=20, pullback<=9.00%); capital_use=80%; T signal -> T+1 open buy, limit-up open is unfilled.",13811.81
2025-05-14,15:00:00,002290,禾盛新材,sell,32.560,T+2收盘回撤0.62%未触发延长，T+2收盘卖出 (no intraday-high optimization).,13866.81
2025-05-16,09:30:00,000420,吉林化纤,buy,4.680,"model=mlp_h40_e280_gt5, alpha=2; score>=threshold; gap_filter=[None, None], max_board=3; risk_profile=balanced (broken<=45.00%, red>=24.00%, limit_down<=20, pullback<=9.00%); capital_use=80%; T signal -> T+1 open buy, limit-up open is unfilled.",13861.81
2025-05-19,15:00:00,000420,吉林化纤,sell,5.040,T+2收盘回撤7.69%未触发延长，T+2收盘卖出 (no intraday-high optimization).,14684.81
2025-05-26,09:30:00,002471,中超控股,buy,4.990,"model=mlp_h40_e280_gt5, alpha=2; score>=threshold; gap_filter=[None, None], max_board=3; risk_profile=balanced (broken<=45.00%, red>=24.00%, limit_down<=20, pullback<=9.00%); capital_use=80%; T signal -> T+1 open buy, limit-up open is unfilled.",14679.81
2025-05-27,15:00:00,002471,中超控股,sell,5.700,T+2收盘回撤14.23%未触发延长，T+2收盘卖出 (no intraday-high optimization).,16307.81
2025-05-29,09:30:00,002639,雪人集团,buy,10.680,"model=mlp_h40_e280_gt5, alpha=2; score>=threshold; gap_filter=[None, None], max_board=3; risk_profile=balanced (broken<=45.00%, red>=24.00%, limit_down<=20, pullback<=9.00%); capital_use=80%; T signal -> T+1 open buy, limit-up open is unfilled.",16302.81
2025-05-30,15:00:00,002639,雪人集团,sell,11.670,T+2收盘回撤9.27%未触发延长，T+2收盘卖出 (no intraday-high optimization).,17485.81
2025-06-04,09:30:00,002537,海联金汇,buy,8.500,"model=mlp_h40_e280_gt5, alpha=2; score>=threshold; gap_filter=[None, None], max_board=3; risk_profile=balanced (broken<=45.00%, red>=24.00%, limit_down<=20, pullback<=9.00%); capital_use=80%; T signal -> T+1 open buy, limit-up open is unfilled.",17480.81
2025-06-05,15:00:00,002537,海联金汇,sell,8.700,T+2收盘回撤2.35%未触发延长，T+2收盘卖出 (no intraday-high optimization).,17795.81
2025-06-09,09:30:00,603879,永悦科技,buy,6.490,"model=mlp_h40_e280_gt5, alpha=2; score>=threshold; gap_filter=[None, None], max_board=3; risk_profile=balanced (broken<=45.00%, red>=24.00%, limit_down<=20, pullback<=9.00%); capital_use=80%; T signal -> T+1 open buy, limit-up open is unfilled.",17790.81
2025-06-10,15:00:00,603879,永悦科技,sell,7.380,T+2收盘回撤13.71%未触发延长，T+2收盘卖出 (no intraday-high optimization).,19654.81
2025-06-13,09:30:00,003029,吉大正元,buy,24.000,"model=mlp_h40_e280_gt5, alpha=2; score>=threshold; gap_filter=[None, None], max_board=3; risk_profile=balanced (broken<=45.00%, red>=24.00%, limit_down<=20, pullback<=9.00%); capital_use=80%; T signal -> T+1 open buy, limit-up open is unfilled.",19649.81
2025-06-16,15:00:00,003029,吉大正元,sell,26.430,T+2收盘回撤10.13%未触发延长，T+2收盘卖出 (no intraday-high optimization).,21102.81
2025-06-18,09:30:00,002490,山东墨龙,buy,5.500,"model=mlp_h40_e280_gt5, alpha=2; score>=threshold; gap_filter=[None, None], max_board=3; risk_profile=balanced (broken<=45.00%, red>=24.00%, limit_down<=20, pullback<=9.00%); capital_use=80%; T signal -> T+1 open buy, limit-up open is unfilled.",21097.81
2025-06-19,15:00:00,002490,山东墨龙,sell,6.380,T+2收盘回撤16.00%未触发延长，T+2收盘卖出 (no intraday-high optimization).,23732.81
2025-06-27,09:30:00,601606,长城军工,buy,24.690,"model=mlp_h40_e280_gt5, alpha=2; score>=threshold; gap_filter=[None, None], max_board=3; risk_profile=balanced (broken<=45.00%, red>=24.00%, limit_down<=20, pullback<=9.00%); capital_use=80%; T signal -> T+1 open buy, limit-up open is unfilled.",23727.81
2025-06-30,15:00:00,601606,长城军工,sell,29.050,T+2收盘回撤17.66%未触发延长，T+2收盘卖出 (no intraday-high optimization).,26774.73
2025-07-02,09:30:00,600726,华电能源,buy,2.530,"model=mlp_h40_e280_gt5, alpha=2; score>=threshold; gap_filter=[None, None], max_board=3; risk_profile=balanced (broken<=45.00%, red>=24.00%, limit_down<=20, pullback<=9.00%); capital_use=80%; T signal -> T+1 open buy, limit-up open is unfilled.",26769.41
2025-07-03,15:00:00,600726,华电能源,sell,2.560,T+2收盘回撤1.19%未触发延长，T+2收盘卖出 (no intraday-high optimization).,27016.04
2025-07-08,09:30:00,002636,金安国纪,buy,12.860,"model=mlp_h40_e280_gt5, alpha=2; score>=threshold; gap_filter=[None, None], max_board=3; risk_profile=balanced (broken<=45.00%, red>=24.00%, limit_down<=20, pullback<=9.00%); capital_use=80%; T signal -> T+1 open buy, limit-up open is unfilled.",27010.89
2025-07-09,15:00:00,002636,金安国纪,sell,15.090,T+2收盘回撤17.34%未触发延长，T+2收盘卖出 (no intraday-high optimization).,30572.86
2025-07-14,09:30:00,600513,联环药业,buy,15.060,"model=mlp_h40_e280_gt5, alpha=2; score>=threshold; gap_filter=[None, None], max_board=3; risk_profile=balanced (broken<=45.00%, red>=24.00%, limit_down<=20, pullback<=9.00%); capital_use=80%; T signal -> T+1 open buy, limit-up open is unfilled.",30566.83
2025-07-15,15:00:00,600513,联环药业,sell,14.830,T+2收盘回撤-1.53%未触发延长，T+2收盘卖出 (no intraday-high optimization).,30192.90
2025-07-17,09:30:00,002951,金时科技,buy,18.990,"model=mlp_h40_e280_gt5, alpha=2; score>=threshold; gap_filter=[None, None], max_board=3; risk_profile=balanced (broken<=45.00%, red>=24.00%, limit_down<=20, pullback<=9.00%); capital_use=80%; T signal -> T+1 open buy, limit-up open is unfilled.",30187.20
2025-07-21,15:00:00,002951,金时科技,sell,18.500,T+2收盘回撤-7.74%<=-3%，延长到T+3收盘卖出 (no intraday-high optimization).,29593.65
2025-07-29,09:30:00,301217,铜冠铜箔,buy,25.794,"model=mlp_h40_e280_gt5, alpha=2; score>=threshold; gap_filter=[None, None], max_board=3; risk_profile=balanced (broken<=45.00%, red>=24.00%, limit_down<=20, pullback<=9.00%); capital_use=80%; T signal -> T+1 open buy, limit-up open is unfilled.",29587.85
2025-07-30,15:00:00,301217,铜冠铜箔,sell,26.553,T+2收盘回撤2.94%未触发延长，T+2收盘卖出 (no intraday-high optimization).,30265.45
2025-08-08,09:30:00,300289,利德曼,buy,10.470,"model=mlp_h40_e280_gt5, alpha=2; score>=threshold; gap_filter=[None, None], max_board=3; risk_profile=balanced (broken<=45.00%, red>=24.00%, limit_down<=20, pullback<=9.00%); capital_use=80%; T signal -> T+1 open buy, limit-up open is unfilled.",30259.43
2025-08-11,15:00:00,300289,利德曼,sell,10.600,T+2收盘回撤1.24%未触发延长，T+2收盘卖出 (no intraday-high optimization).,30552.33
2025-08-13,09:30:00,002148,北纬科技,buy,11.450,"model=mlp_h40_e280_gt5, alpha=2; score>=threshold; gap_filter=[None, None], max_board=3; risk_profile=balanced (broken<=45.00%, red>=24.00%, limit_down<=20, pullback<=9.00%); capital_use=80%; T signal -> T+1 open buy, limit-up open is unfilled.",30546.32
2025-08-14,15:00:00,002148,北纬科技,sell,12.840,T+2收盘回撤12.14%未触发延长，T+2收盘卖出 (no intraday-high optimization).,33458.58
2025-08-18,09:30:00,002951,金时科技,buy,19.130,"model=mlp_h40_e280_gt5, alpha=2; score>=threshold; gap_filter=[None, None], max_board=3; risk_profile=balanced (broken<=45.00%, red>=24.00%, limit_down<=20, pullback<=9.00%); capital_use=80%; T signal -> T+1 open buy, limit-up open is unfilled.",33452.37
2025-08-19,15:00:00,002951,金时科技,sell,18.700,T+2收盘回撤-2.25%未触发延长，T+2收盘卖出 (no intraday-high optimization).,32887.29
2025-08-22,09:30:00,002674,兴业科技,buy,13.560,"model=mlp_h40_e280_gt5, alpha=2; score>=threshold; gap_filter=[None, None], max_board=3; risk_profile=balanced (broken<=45.00%, red>=24.00%, limit_down<=20, pullback<=9.00%); capital_use=80%; T signal -> T+1 open buy, limit-up open is unfilled.",32880.85
2025-08-25,15:00:00,002674,兴业科技,sell,13.670,T+2收盘回撤0.81%未触发延长，T+2收盘卖出 (no intraday-high optimization).,33083.35
2025-08-29,09:30:00,603222,济民健康,buy,11.130,"model=mlp_h40_e280_gt5, alpha=2; score>=threshold; gap_filter=[None, None], max_board=3; risk_profile=balanced (broken<=45.00%, red>=24.00%, limit_down<=20, pullback<=9.00%); capital_use=80%; T signal -> T+1 open buy, limit-up open is unfilled.",33076.95
2025-09-01,15:00:00,603222,济民健康,sell,12.670,T+2收盘回撤13.84%未触发延长，T+2收盘卖出 (no intraday-high optimization).,36611.67
2025-09-08,09:30:00,300539,横河精密,buy,35.000,"model=mlp_h40_e280_gt5, alpha=2; score>=threshold; gap_filter=[None, None], max_board=3; risk_profile=balanced (broken<=45.00%, red>=24.00%, limit_down<=20, pullback<=9.00%); capital_use=80%; T signal -> T+1 open buy, limit-up open is unfilled.",36604.67
2025-09-09,15:00:00,300539,横河精密,sell,38.800,T+2收盘回撤10.86%未触发延长，T+2收盘卖出 (no intraday-high optimization).,39636.91
2025-09-11,09:30:00,603285,键邦股份,buy,31.130,"model=mlp_h40_e280_gt5, alpha=2; score>=threshold; gap_filter=[None, None], max_board=3; risk_profile=balanced (broken<=45.00%, red>=24.00%, limit_down<=20, pullback<=9.00%); capital_use=80%; T signal -> T+1 open buy, limit-up open is unfilled.",39629.13
2025-09-12,15:00:00,603285,键邦股份,sell,31.790,T+2收盘回撤2.12%未触发延长，T+2收盘卖出 (no intraday-high optimization).,40281.18
2025-09-16,09:30:00,603127,昭衍新药,buy,42.220,"model=mlp_h40_e280_gt5, alpha=2; score>=threshold; gap_filter=[None, None], max_board=3; risk_profile=balanced (broken<=45.00%, red>=24.00%, limit_down<=20, pullback<=9.00%); capital_use=80%; T signal -> T+1 open buy, limit-up open is unfilled.",40273.79
2025-09-18,15:00:00,603127,昭衍新药,sell,40.160,T+2收盘回撤-4.31%<=-3%，延长到T+3收盘卖出 (no intraday-high optimization).,38824.76
2025-09-22,09:30:00,600706,曲江文旅,buy,12.800,"model=mlp_h40_e280_gt5, alpha=2; score>=threshold; gap_filter=[None, None], max_board=3; risk_profile=balanced (broken<=45.00%, red>=24.00%, limit_down<=20, pullback<=9.00%); capital_use=80%; T signal -> T+1 open buy, limit-up open is unfilled.",38817.08
2025-09-24,15:00:00,600706,曲江文旅,sell,11.380,T+2收盘回撤-3.91%<=-3%，延长到T+3收盘卖出 (no intraday-high optimization).,35402.25
2025-09-26,09:30:00,603286,日盈电子,buy,45.030,"model=mlp_h40_e280_gt5, alpha=2; score>=threshold; gap_filter=[None, None], max_board=3; risk_profile=balanced (broken<=45.00%, red>=24.00%, limit_down<=20, pullback<=9.00%); capital_use=80%; T signal -> T+1 open buy, limit-up open is unfilled.",35395.50
2025-09-29,15:00:00,603286,日盈电子,sell,45.960,T+2收盘回撤2.07%未触发延长，T+2收盘卖出 (no intraday-high optimization).,35946.61
2025-10-09,09:30:00,002298,中电鑫龙,buy,13.230,"model=mlp_h40_e280_gt5, alpha=2; score>=threshold; gap_filter=[None, None], max_board=3; risk_profile=balanced (broken<=45.00%, red>=24.00%, limit_down<=20, pullback<=9.00%); capital_use=80%; T signal -> T+1 open buy, limit-up open is unfilled.",35939.66
2025-10-10,15:00:00,002298,中电鑫龙,sell,14.010,T+2收盘回撤5.90%未触发延长，T+2收盘卖出 (no intraday-high optimization).,37570.30
2025-10-14,09:30:00,002549,凯美特气,buy,28.760,"model=mlp_h40_e280_gt5, alpha=2; score>=threshold; gap_filter=[None, None], max_board=3; risk_profile=balanced (broken<=45.00%, red>=24.00%, limit_down<=20, pullback<=9.00%); capital_use=80%; T signal -> T+1 open buy, limit-up open is unfilled.",37563.11
2025-10-16,15:00:00,002549,凯美特气,sell,25.710,T+2收盘回撤-5.91%<=-3%，延长到T+3收盘卖出 (no intraday-high optimization).,34506.69
2025-10-23,09:30:00,605188,国光连锁,buy,22.440,"model=mlp_h40_e280_gt5, alpha=2; score>=threshold; gap_filter=[None, None], max_board=3; risk_profile=balanced (broken<=45.00%, red>=24.00%, limit_down<=20, pullback<=9.00%); capital_use=80%; T signal -> T+1 open buy, limit-up open is unfilled.",34499.96
2025-10-27,15:00:00,605188,国光连锁,sell,23.100,T+2收盘回撤-6.42%<=-3%，延长到T+3收盘卖出 (no intraday-high optimization).,35285.03
2025-10-29,09:30:00,000969,安泰科技,buy,23.720,"model=mlp_h40_e280_gt5, alpha=2; score>=threshold; gap_filter=[None, None], max_board=3; risk_profile=balanced (broken<=45.00%, red>=24.00%, limit_down<=20, pullback<=9.00%); capital_use=80%; T signal -> T+1 open buy, limit-up open is unfilled.",35278.50
2025-10-30,15:00:00,000969,安泰科技,sell,23.250,T+2收盘回撤-1.98%未触发延长，T+2收盘卖出 (no intraday-high optimization).,34755.11
2025-11-03,09:30:00,002679,福建金森,buy,14.100,"model=mlp_h40_e280_gt5, alpha=2; score>=threshold; gap_filter=[None, None], max_board=3; risk_profile=balanced (broken<=45.00%, red>=24.00%, limit_down<=20, pullback<=9.00%); capital_use=80%; T signal -> T+1 open buy, limit-up open is unfilled.",34748.41
2025-11-04,15:00:00,002679,福建金森,sell,15.140,T+2收盘回撤7.38%未触发延长，T+2收盘卖出 (no intraday-high optimization).,36717.22
2025-11-06,09:30:00,002636,金安国纪,buy,15.960,"model=mlp_h40_e280_gt5, alpha=2; score>=threshold; gap_filter=[None, None], max_board=3; risk_profile=balanced (broken<=45.00%, red>=24.00%, limit_down<=20, pullback<=9.00%); capital_use=80%; T signal -> T+1 open buy, limit-up open is unfilled.",36710.04
2025-11-07,15:00:00,002636,金安国纪,sell,16.360,T+2收盘回撤2.51%未触发延长，T+2收盘卖出 (no intraday-high optimization).,37422.68
2025-11-12,09:30:00,600113,浙江东日,buy,58.000,"model=mlp_h40_e280_gt5, alpha=2; score>=threshold; gap_filter=[None, None], max_board=3; risk_profile=balanced (broken<=45.00%, red>=24.00%, limit_down<=20, pullback<=9.00%); capital_use=80%; T signal -> T+1 open buy, limit-up open is unfilled.",37415.43
2025-11-13,15:00:00,600113,浙江东日,sell,59.830,T+2收盘回撤3.16%未触发延长，T+2收盘卖出 (no intraday-high optimization).,38322.95
2025-11-17,09:30:00,001203,大中矿业,buy,30.230,"model=mlp_h40_e280_gt5, alpha=2; score>=threshold; gap_filter=[None, None], max_board=3; risk_profile=balanced (broken<=45.00%, red>=24.00%, limit_down<=20, pullback<=9.00%); capital_use=80%; T signal -> T+1 open buy, limit-up open is unfilled.",38315.39
2025-11-18,15:00:00,001203,大中矿业,sell,30.820,T+2收盘回撤1.95%未触发延长，T+2收盘卖出 (no intraday-high optimization).,38897.68
2025-11-26,09:30:00,000892,欢瑞世纪,buy,8.780,"model=mlp_h40_e280_gt5, alpha=2; score>=threshold; gap_filter=[None, None], max_board=3; risk_profile=balanced (broken<=45.00%, red>=24.00%, limit_down<=20, pullback<=9.00%); capital_use=80%; T signal -> T+1 open buy, limit-up open is unfilled.",38890.00
2025-11-27,15:00:00,000892,欢瑞世纪,sell,8.780,T+2收盘回撤0.00%未触发延长，T+2收盘卖出 (no intraday-high optimization).,38882.32
2025-12-01,09:30:00,000547,航天发展,buy,14.800,"model=mlp_h40_e280_gt5, alpha=2; score>=threshold; gap_filter=[None, None], max_board=3; risk_profile=balanced (broken<=45.00%, red>=24.00%, limit_down<=20, pullback<=9.00%); capital_use=80%; T signal -> T+1 open buy, limit-up open is unfilled.",38874.55
2025-12-02,15:00:00,000547,航天发展,sell,16.350,T+2收盘回撤10.47%未触发延长，T+2收盘卖出 (no intraday-high optimization).,42120.97
2025-12-05,09:30:00,600217,中再资环,buy,4.390,"model=mlp_h40_e280_gt5, alpha=2; score>=threshold; gap_filter=[None, None], max_board=3; risk_profile=balanced (broken<=45.00%, red>=24.00%, limit_down<=20, pullback<=9.00%); capital_use=80%; T signal -> T+1 open buy, limit-up open is unfilled.",42112.62
2025-12-08,15:00:00,600217,中再资环,sell,4.400,T+2收盘回撤0.23%未触发延长，T+2收盘卖出 (no intraday-high optimization).,42180.26
2025-12-11,09:30:00,002083,孚日股份,buy,11.200,"model=mlp_h40_e280_gt5, alpha=2; score>=threshold; gap_filter=[None, None], max_board=3; risk_profile=balanced (broken<=45.00%, red>=24.00%, limit_down<=20, pullback<=9.00%); capital_use=80%; T signal -> T+1 open buy, limit-up open is unfilled.",42171.86
2025-12-15,15:00:00,002083,孚日股份,sell,11.300,T+2收盘回撤-8.30%<=-3%，延长到T+3收盘卖出 (no intraday-high optimization).,42463.39
2025-12-19,09:30:00,601869,长飞光纤,buy,110.000,"model=mlp_h40_e280_gt5, alpha=2; score>=threshold; gap_filter=[None, None], max_board=3; risk_profile=balanced (broken<=45.00%, red>=24.00%, limit_down<=20, pullback<=9.00%); capital_use=80%; T signal -> T+1 open buy, limit-up open is unfilled.",42455.14
2025-12-22,15:00:00,601869,长飞光纤,sell,127.050,T+2收盘回撤15.50%未触发延长，T+2收盘卖出 (no intraday-high optimization).,47560.61
2025-12-24,09:30:00,603929,亚翔集成,buy,110.570,"model=mlp_h40_e280_gt5, alpha=2; score>=threshold; gap_filter=[None, None], max_board=3; risk_profile=balanced (broken<=45.00%, red>=24.00%, limit_down<=20, pullback<=9.00%); capital_use=80%; T signal -> T+1 open buy, limit-up open is unfilled.",47552.32
2025-12-26,15:00:00,603929,亚翔集成,sell,100.600,T+2收盘回撤-4.13%<=-3%，延长到T+3收盘卖出 (no intraday-high optimization).,44553.77
