操作日期,操作时间,股票代码,股票名称,操作（买or卖）,操作价格,操作原因,总资产
2025-03-14,09:30:00,002093,国脉科技,buy,13.142,"model=mlp_h96_e460_gt15, alpha=5; score>=threshold; gap_filter=[None, None], max_board=2; risk_profile=balanced (broken<=45.00%, red>=24.00%, limit_down<=20, pullback<=9.00%); capital_use=70%; T signal -> T+1 open buy, limit-up open is unfilled.",12229.63
2025-03-17,15:00:00,002093,国脉科技,sell,13.924,T+2收盘回撤5.95%>-5%，T+2收盘卖出 (no intraday-high optimization).,12694.05
2025-03-19,09:30:00,002724,海洋王,buy,6.610,"model=mlp_h96_e460_gt15, alpha=5; score>=threshold; gap_filter=[None, None], max_board=2; risk_profile=balanced (broken<=45.00%, red>=24.00%, limit_down<=20, pullback<=9.00%); capital_use=70%; T signal -> T+1 open buy, limit-up open is unfilled.",12689.05
2025-03-20,15:00:00,002724,海洋王,sell,7.960,T+2收盘回撤20.42%>-5%，T+2收盘卖出 (no intraday-high optimization).,14438.87
2025-03-24,09:30:00,000571,新大洲A,buy,5.080,"model=mlp_h96_e460_gt15, alpha=5; score>=threshold; gap_filter=[None, None], max_board=2; risk_profile=balanced (broken<=45.00%, red>=24.00%, limit_down<=20, pullback<=9.00%); capital_use=70%; T signal -> T+1 open buy, limit-up open is unfilled.",14433.87
2025-03-25,15:00:00,000571,新大洲A,sell,5.020,T+2收盘回撤-1.18%>-5%，T+2收盘卖出 (no intraday-high optimization).,14314.87
2025-03-27,09:30:00,300871,回盛生物,buy,19.779,"model=mlp_h96_e460_gt15, alpha=5; score>=threshold; gap_filter=[None, None], max_board=2; risk_profile=balanced (broken<=45.00%, red>=24.00%, limit_down<=20, pullback<=9.00%); capital_use=70%; T signal -> T+1 open buy, limit-up open is unfilled.",14309.87
2025-03-28,15:00:00,300871,回盛生物,sell,24.774,T+2收盘回撤25.25%>-5%，T+2收盘卖出 (no intraday-high optimization).,16802.05
2025-04-02,09:30:00,001389,广合科技,buy,54.304,"model=mlp_h96_e460_gt15, alpha=5; score>=threshold; gap_filter=[None, None], max_board=2; risk_profile=balanced (broken<=45.00%, red>=24.00%, limit_down<=20, pullback<=9.00%); capital_use=70%; T signal -> T+1 open buy, limit-up open is unfilled.",16797.05
2025-04-07,15:00:00,001389,广合科技,sell,45.095,T+2收盘回撤-7.73%<=-5%，延长到T+3收盘卖出 (no intraday-high optimization).,14950.23
2025-04-10,09:30:00,300700,岱勒新材,buy,8.970,"model=mlp_h96_e460_gt15, alpha=5; score>=threshold; gap_filter=[None, None], max_board=2; risk_profile=balanced (broken<=45.00%, red>=24.00%, limit_down<=20, pullback<=9.00%); capital_use=70%; T signal -> T+1 open buy, limit-up open is unfilled.",14945.23
2025-04-11,15:00:00,300700,岱勒新材,sell,9.980,T+2收盘回撤11.26%>-5%，T+2收盘卖出 (no intraday-high optimization).,16051.23
2025-04-16,09:30:00,002719,麦趣尔,buy,8.200,"model=mlp_h96_e460_gt15, alpha=5; score>=threshold; gap_filter=[None, None], max_board=2; risk_profile=balanced (broken<=45.00%, red>=24.00%, limit_down<=20, pullback<=9.00%); capital_use=70%; T signal -> T+1 open buy, limit-up open is unfilled.",16046.23
2025-04-17,15:00:00,002719,麦趣尔,sell,9.900,T+2收盘回撤20.73%>-5%，T+2收盘卖出 (no intraday-high optimization).,18251.23
2025-04-21,09:30:00,601086,国芳集团,buy,11.981,"model=mlp_h96_e460_gt15, alpha=5; score>=threshold; gap_filter=[None, None], max_board=2; risk_profile=balanced (broken<=45.00%, red>=24.00%, limit_down<=20, pullback<=9.00%); capital_use=70%; T signal -> T+1 open buy, limit-up open is unfilled.",18246.23
2025-04-22,15:00:00,601086,国芳集团,sell,13.969,T+2收盘回撤16.60%>-5%，T+2收盘卖出 (no intraday-high optimization).,20229.73
2025-04-24,09:30:00,002427,尤夫股份,buy,7.950,"model=mlp_h96_e460_gt15, alpha=5; score>=threshold; gap_filter=[None, None], max_board=2; risk_profile=balanced (broken<=45.00%, red>=24.00%, limit_down<=20, pullback<=9.00%); capital_use=70%; T signal -> T+1 open buy, limit-up open is unfilled.",20224.73
2025-04-25,15:00:00,002427,尤夫股份,sell,7.760,T+2收盘回撤-2.39%>-5%，T+2收盘卖出 (no intraday-high optimization).,19896.73
2025-05-06,09:30:00,688280,精进电动,buy,7.300,"model=mlp_h96_e460_gt15, alpha=5; score>=threshold; gap_filter=[None, None], max_board=2; risk_profile=balanced (broken<=45.00%, red>=24.00%, limit_down<=20, pullback<=9.00%); capital_use=70%; T signal -> T+1 open buy, limit-up open is unfilled.",19891.73
2025-05-07,15:00:00,688280,精进电动,sell,10.060,T+2收盘回撤37.81%>-5%，T+2收盘卖出 (no intraday-high optimization).,25130.73
2025-05-09,09:30:00,300581,晨曦航空,buy,13.800,"model=mlp_h96_e460_gt15, alpha=5; score>=threshold; gap_filter=[None, None], max_board=2; risk_profile=balanced (broken<=45.00%, red>=24.00%, limit_down<=20, pullback<=9.00%); capital_use=70%; T signal -> T+1 open buy, limit-up open is unfilled.",25125.73
2025-05-12,15:00:00,300581,晨曦航空,sell,18.060,T+2收盘回撤30.87%>-5%，T+2收盘卖出 (no intraday-high optimization).,30232.31
2025-05-14,09:30:00,300840,酷特智能,buy,22.818,"model=mlp_h96_e460_gt15, alpha=5; score>=threshold; gap_filter=[None, None], max_board=2; risk_profile=balanced (broken<=45.00%, red>=24.00%, limit_down<=20, pullback<=9.00%); capital_use=70%; T signal -> T+1 open buy, limit-up open is unfilled.",30227.18
2025-05-15,15:00:00,300840,酷特智能,sell,23.057,T+2收盘回撤1.05%>-5%，T+2收盘卖出 (no intraday-high optimization).,30436.94
2025-05-22,09:30:00,002040,南京港,buy,11.755,"model=mlp_h96_e460_gt15, alpha=5; score>=threshold; gap_filter=[None, None], max_board=2; risk_profile=balanced (broken<=45.00%, red>=24.00%, limit_down<=20, pullback<=9.00%); capital_use=70%; T signal -> T+1 open buy, limit-up open is unfilled.",30431.65
2025-05-23,15:00:00,002040,南京港,sell,12.607,T+2收盘回撤7.25%>-5%，T+2收盘卖出 (no intraday-high optimization).,31960.25
2025-05-27,09:30:00,301137,哈焊华通,buy,35.908,"model=mlp_h96_e460_gt15, alpha=5; score>=threshold; gap_filter=[None, None], max_board=2; risk_profile=balanced (broken<=45.00%, red>=24.00%, limit_down<=20, pullback<=9.00%); capital_use=70%; T signal -> T+1 open buy, limit-up open is unfilled.",31954.86
2025-05-28,15:00:00,301137,哈焊华通,sell,39.858,T+2收盘回撤11.00%>-5%，T+2收盘卖出 (no intraday-high optimization).,34318.80
2025-05-30,09:30:00,603011,合锻智能,buy,19.700,"model=mlp_h96_e460_gt15, alpha=5; score>=threshold; gap_filter=[None, None], max_board=2; risk_profile=balanced (broken<=45.00%, red>=24.00%, limit_down<=20, pullback<=9.00%); capital_use=70%; T signal -> T+1 open buy, limit-up open is unfilled.",34312.89
2025-06-03,15:00:00,603011,合锻智能,sell,19.220,T+2收盘回撤-2.44%>-5%，T+2收盘卖出 (no intraday-high optimization).,33731.13
2025-06-05,09:30:00,300368,汇金股份,buy,8.830,"model=mlp_h96_e460_gt15, alpha=5; score>=threshold; gap_filter=[None, None], max_board=2; risk_profile=balanced (broken<=45.00%, red>=24.00%, limit_down<=20, pullback<=9.00%); capital_use=70%; T signal -> T+1 open buy, limit-up open is unfilled.",33725.39
2025-06-06,15:00:00,300368,汇金股份,sell,11.080,T+2收盘回撤25.48%>-5%，T+2收盘卖出 (no intraday-high optimization).,39568.18
2025-06-10,09:30:00,300584,海辰药业,buy,42.740,"model=mlp_h96_e460_gt15, alpha=5; score>=threshold; gap_filter=[None, None], max_board=2; risk_profile=balanced (broken<=45.00%, red>=24.00%, limit_down<=20, pullback<=9.00%); capital_use=70%; T signal -> T+1 open buy, limit-up open is unfilled.",39561.77
2025-06-12,15:00:00,300584,海辰药业,sell,40.870,T+2收盘回撤-10.51%<=-5%，延长到T+3收盘卖出 (no intraday-high optimization).,38433.64
2025-06-16,09:30:00,300164,通源石油,buy,5.430,"model=mlp_h96_e460_gt15, alpha=5; score>=threshold; gap_filter=[None, None], max_board=2; risk_profile=balanced (broken<=45.00%, red>=24.00%, limit_down<=20, pullback<=9.00%); capital_use=70%; T signal -> T+1 open buy, limit-up open is unfilled.",38426.99
2025-06-17,15:00:00,300164,通源石油,sell,7.040,T+2收盘回撤29.65%>-5%，T+2收盘卖出 (no intraday-high optimization).,46307.37
2025-06-19,09:30:00,002365,永安药业,buy,28.600,"model=mlp_h96_e460_gt15, alpha=5; score>=threshold; gap_filter=[None, None], max_board=2; risk_profile=balanced (broken<=45.00%, red>=24.00%, limit_down<=20, pullback<=9.00%); capital_use=70%; T signal -> T+1 open buy, limit-up open is unfilled.",46299.50
2025-06-23,15:00:00,002365,永安药业,sell,29.487,T+2收盘回撤-6.27%<=-5%，延长到T+3收盘卖出 (no intraday-high optimization).,47266.99
2025-06-25,09:30:00,300533,冰川网络,buy,31.794,"model=mlp_h96_e460_gt15, alpha=5; score>=threshold; gap_filter=[None, None], max_board=2; risk_profile=balanced (broken<=45.00%, red>=24.00%, limit_down<=20, pullback<=9.00%); capital_use=70%; T signal -> T+1 open buy, limit-up open is unfilled.",47259.05
2025-06-26,15:00:00,300533,冰川网络,sell,30.565,T+2收盘回撤-3.86%>-5%，T+2收盘卖出 (no intraday-high optimization).,46022.94
2025-06-30,09:30:00,002940,昂利康,buy,33.784,"model=mlp_h96_e460_gt15, alpha=5; score>=threshold; gap_filter=[None, None], max_board=2; risk_profile=balanced (broken<=45.00%, red>=24.00%, limit_down<=20, pullback<=9.00%); capital_use=70%; T signal -> T+1 open buy, limit-up open is unfilled.",46015.33
2025-07-01,15:00:00,002940,昂利康,sell,40.596,T+2收盘回撤20.16%>-5%，T+2收盘卖出 (no intraday-high optimization).,52137.35
2025-07-04,09:30:00,601339,百隆东方,buy,4.866,"model=mlp_h96_e460_gt15, alpha=5; score>=threshold; gap_filter=[None, None], max_board=2; risk_profile=balanced (broken<=45.00%, red>=24.00%, limit_down<=20, pullback<=9.00%); capital_use=70%; T signal -> T+1 open buy, limit-up open is unfilled.",52128.35
2025-07-07,15:00:00,601339,百隆东方,sell,4.797,T+2收盘回撤-1.40%>-5%，T+2收盘卖出 (no intraday-high optimization).,51615.40
2025-07-09,09:30:00,301388,欣灵电气,buy,38.480,"model=mlp_h96_e460_gt15, alpha=5; score>=threshold; gap_filter=[None, None], max_board=2; risk_profile=balanced (broken<=45.00%, red>=24.00%, limit_down<=20, pullback<=9.00%); capital_use=70%; T signal -> T+1 open buy, limit-up open is unfilled.",51606.74
2025-07-11,15:00:00,301388,欣灵电气,sell,35.110,T+2收盘回撤-6.99%<=-5%，延长到T+3收盘卖出 (no intraday-high optimization).,48565.84
2025-07-15,09:30:00,603590,康辰药业,buy,50.000,"model=mlp_h96_e460_gt15, alpha=5; score>=threshold; gap_filter=[None, None], max_board=2; risk_profile=balanced (broken<=45.00%, red>=24.00%, limit_down<=20, pullback<=9.00%); capital_use=70%; T signal -> T+1 open buy, limit-up open is unfilled.",48558.34
2025-07-16,15:00:00,603590,康辰药业,sell,49.490,T+2收盘回撤-1.02%>-5%，T+2收盘卖出 (no intraday-high optimization).,48244.92
2025-07-18,09:30:00,600537,亿晶光电,buy,3.680,"model=mlp_h96_e460_gt15, alpha=5; score>=threshold; gap_filter=[None, None], max_board=2; risk_profile=balanced (broken<=45.00%, red>=24.00%, limit_down<=20, pullback<=9.00%); capital_use=70%; T signal -> T+1 open buy, limit-up open is unfilled.",48236.55
2025-07-21,15:00:00,600537,亿晶光电,sell,3.710,T+2收盘回撤0.82%>-5%，T+2收盘卖出 (no intraday-high optimization).,48501.11
2025-07-23,09:30:00,688662,富信科技,buy,45.000,"model=mlp_h96_e460_gt15, alpha=5; score>=threshold; gap_filter=[None, None], max_board=2; risk_profile=balanced (broken<=45.00%, red>=24.00%, limit_down<=20, pullback<=9.00%); capital_use=70%; T signal -> T+1 open buy, limit-up open is unfilled.",48493.23
2025-07-25,15:00:00,688662,富信科技,sell,42.360,T+2收盘回撤-6.04%<=-5%，延长到T+3收盘卖出 (no intraday-high optimization).,46637.82
2025-07-29,09:30:00,300528,幸福蓝海,buy,20.350,"model=mlp_h96_e460_gt15, alpha=5; score>=threshold; gap_filter=[None, None], max_board=2; risk_profile=balanced (broken<=45.00%, red>=24.00%, limit_down<=20, pullback<=9.00%); capital_use=70%; T signal -> T+1 open buy, limit-up open is unfilled.",46629.68
2025-07-30,15:00:00,300528,幸福蓝海,sell,25.320,T+2收盘回撤24.42%>-5%，T+2收盘卖出 (no intraday-high optimization).,54571.55
2025-08-06,09:30:00,300069,金利华电,buy,26.460,"model=mlp_h96_e460_gt15, alpha=5; score>=threshold; gap_filter=[None, None], max_board=2; risk_profile=balanced (broken<=45.00%, red>=24.00%, limit_down<=20, pullback<=9.00%); capital_use=70%; T signal -> T+1 open buy, limit-up open is unfilled.",54562.29
2025-08-07,15:00:00,300069,金利华电,sell,27.380,T+2收盘回撤3.48%>-5%，T+2收盘卖出 (no intraday-high optimization).,55840.71
2025-08-11,09:30:00,603800,洪田股份,buy,43.000,"model=mlp_h96_e460_gt15, alpha=5; score>=threshold; gap_filter=[None, None], max_board=2; risk_profile=balanced (broken<=45.00%, red>=24.00%, limit_down<=20, pullback<=9.00%); capital_use=70%; T signal -> T+1 open buy, limit-up open is unfilled.",55831.03
2025-08-12,15:00:00,603800,洪田股份,sell,49.990,T+2收盘回撤16.26%>-5%，T+2收盘卖出 (no intraday-high optimization).,62110.79
2025-08-14,09:30:00,300620,光库科技,buy,84.320,"model=mlp_h96_e460_gt15, alpha=5; score>=threshold; gap_filter=[None, None], max_board=2; risk_profile=balanced (broken<=45.00%, red>=24.00%, limit_down<=20, pullback<=9.00%); capital_use=70%; T signal -> T+1 open buy, limit-up open is unfilled.",62100.25
2025-08-15,15:00:00,300620,光库科技,sell,82.000,T+2收盘回撤-2.75%>-5%，T+2收盘卖出 (no intraday-high optimization).,60930.00
2025-08-19,09:30:00,300995,奇德新材,buy,56.230,"model=mlp_h96_e460_gt15, alpha=5; score>=threshold; gap_filter=[None, None], max_board=2; risk_profile=balanced (broken<=45.00%, red>=24.00%, limit_down<=20, pullback<=9.00%); capital_use=70%; T signal -> T+1 open buy, limit-up open is unfilled.",60920.16
2025-08-20,15:00:00,300995,奇德新材,sell,63.377,T+2收盘回撤12.71%>-5%，T+2收盘卖出 (no intraday-high optimization).,65912.14
2025-08-22,09:30:00,688309,恒誉环保,buy,27.300,"model=mlp_h96_e460_gt15, alpha=5; score>=threshold; gap_filter=[None, None], max_board=2; risk_profile=balanced (broken<=45.00%, red>=24.00%, limit_down<=20, pullback<=9.00%); capital_use=70%; T signal -> T+1 open buy, limit-up open is unfilled.",65901.22
2025-08-25,15:00:00,688309,恒誉环保,sell,27.700,T+2收盘回撤1.47%>-5%，T+2收盘卖出 (no intraday-high optimization).,66530.14
2025-08-27,09:30:00,603098,森特股份,buy,16.040,"model=mlp_h96_e460_gt15, alpha=5; score>=threshold; gap_filter=[None, None], max_board=2; risk_profile=balanced (broken<=45.00%, red>=24.00%, limit_down<=20, pullback<=9.00%); capital_use=70%; T signal -> T+1 open buy, limit-up open is unfilled.",66518.51
2025-08-29,15:00:00,603098,森特股份,sell,13.840,T+2收盘回撤-10.54%<=-5%，延长到T+3收盘卖出 (no intraday-high optimization).,60128.48
2025-09-02,09:30:00,300324,旋极信息,buy,7.650,"model=mlp_h96_e460_gt15, alpha=5; score>=threshold; gap_filter=[None, None], max_board=2; risk_profile=balanced (broken<=45.00%, red>=24.00%, limit_down<=20, pullback<=9.00%); capital_use=70%; T signal -> T+1 open buy, limit-up open is unfilled.",60117.96
2025-09-03,15:00:00,300324,旋极信息,sell,7.270,T+2收盘回撤-4.97%>-5%，T+2收盘卖出 (no intraday-high optimization).,58017.97
2025-09-09,09:30:00,300539,横河精密,buy,40.000,"model=mlp_h96_e460_gt15, alpha=5; score>=threshold; gap_filter=[None, None], max_board=2; risk_profile=balanced (broken<=45.00%, red>=24.00%, limit_down<=20, pullback<=9.00%); capital_use=70%; T signal -> T+1 open buy, limit-up open is unfilled.",58007.97
2025-09-10,15:00:00,300539,横河精密,sell,38.800,T+2收盘回撤-3.00%>-5%，T+2收盘卖出 (no intraday-high optimization).,56798.27
2025-09-15,09:30:00,600601,方正科技,buy,11.550,"model=mlp_h96_e460_gt15, alpha=5; score>=threshold; gap_filter=[None, None], max_board=2; risk_profile=balanced (broken<=45.00%, red>=24.00%, limit_down<=20, pullback<=9.00%); capital_use=70%; T signal -> T+1 open buy, limit-up open is unfilled.",56788.45
2025-09-16,15:00:00,600601,方正科技,sell,12.010,T+2收盘回撤3.98%>-5%，T+2收盘卖出 (no intraday-high optimization).,58342.24
2025-09-18,09:30:00,001267,汇绿生态,buy,18.250,"model=mlp_h96_e460_gt15, alpha=5; score>=threshold; gap_filter=[None, None], max_board=2; risk_profile=balanced (broken<=45.00%, red>=24.00%, limit_down<=20, pullback<=9.00%); capital_use=70%; T signal -> T+1 open buy, limit-up open is unfilled.",58332.20
2025-09-19,15:00:00,001267,汇绿生态,sell,18.300,T+2收盘回撤0.27%>-5%，T+2收盘卖出 (no intraday-high optimization).,58432.14
2025-09-23,09:30:00,002249,大洋电机,buy,10.680,"model=mlp_h96_e460_gt15, alpha=5; score>=threshold; gap_filter=[None, None], max_board=2; risk_profile=balanced (broken<=45.00%, red>=24.00%, limit_down<=20, pullback<=9.00%); capital_use=70%; T signal -> T+1 open buy, limit-up open is unfilled.",58421.99
2025-09-24,15:00:00,002249,大洋电机,sell,11.403,T+2收盘回撤6.77%>-5%，T+2收盘卖出 (no intraday-high optimization).,61159.38
2025-09-26,09:30:00,002298,中电鑫龙,buy,13.500,"model=mlp_h96_e460_gt15, alpha=5; score>=threshold; gap_filter=[None, None], max_board=2; risk_profile=balanced (broken<=45.00%, red>=24.00%, limit_down<=20, pullback<=9.00%); capital_use=70%; T signal -> T+1 open buy, limit-up open is unfilled.",61148.91
2025-09-30,15:00:00,002298,中电鑫龙,sell,13.190,T+2收盘回撤-11.19%<=-5%，延长到T+3收盘卖出 (no intraday-high optimization).,60177.69
2025-10-10,09:30:00,688691,灿芯股份,buy,125.000,"model=mlp_h96_e460_gt15, alpha=5; score>=threshold; gap_filter=[None, None], max_board=2; risk_profile=balanced (broken<=45.00%, red>=24.00%, limit_down<=20, pullback<=9.00%); capital_use=70%; T signal -> T+1 open buy, limit-up open is unfilled.",60168.32
2025-10-13,15:00:00,688691,灿芯股份,sell,144.000,T+2收盘回撤15.20%>-5%，T+2收盘卖出 (no intraday-high optimization).,65857.52
2025-10-16,09:30:00,600819,耀皮玻璃,buy,9.200,"model=mlp_h96_e460_gt15, alpha=5; score>=threshold; gap_filter=[None, None], max_board=2; risk_profile=balanced (broken<=45.00%, red>=24.00%, limit_down<=20, pullback<=9.00%); capital_use=70%; T signal -> T+1 open buy, limit-up open is unfilled.",65846.02
2025-10-20,15:00:00,600819,耀皮玻璃,sell,7.950,T+2收盘回撤-12.72%<=-5%，延长到T+3收盘卖出 (no intraday-high optimization).,59586.08
2025-10-22,09:30:00,002490,山东墨龙,buy,8.170,"model=mlp_h96_e460_gt15, alpha=5; score>=threshold; gap_filter=[None, None], max_board=2; risk_profile=balanced (broken<=45.00%, red>=24.00%, limit_down<=20, pullback<=9.00%); capital_use=70%; T signal -> T+1 open buy, limit-up open is unfilled.",59575.66
2025-10-23,15:00:00,002490,山东墨龙,sell,9.360,T+2收盘回撤14.57%>-5%，T+2收盘卖出 (no intraday-high optimization).,65632.73
2025-10-27,09:30:00,000637,茂化实华,buy,5.110,"model=mlp_h96_e460_gt15, alpha=5; score>=threshold; gap_filter=[None, None], max_board=2; risk_profile=balanced (broken<=45.00%, red>=24.00%, limit_down<=20, pullback<=9.00%); capital_use=70%; T signal -> T+1 open buy, limit-up open is unfilled.",65621.36
2025-10-28,15:00:00,000637,茂化实华,sell,4.990,T+2收盘回撤-2.35%>-5%，T+2收盘卖出 (no intraday-high optimization).,64542.26
2025-10-30,09:30:00,002150,正泰电源,buy,20.960,"model=mlp_h96_e460_gt15, alpha=5; score>=threshold; gap_filter=[None, None], max_board=2; risk_profile=balanced (broken<=45.00%, red>=24.00%, limit_down<=20, pullback<=9.00%); capital_use=70%; T signal -> T+1 open buy, limit-up open is unfilled.",64531.25
2025-10-31,15:00:00,002150,正泰电源,sell,20.150,T+2收盘回撤-3.86%>-5%，T+2收盘卖出 (no intraday-high optimization).,62819.67
2025-11-04,09:30:00,000777,中核科技,buy,23.860,"model=mlp_h96_e460_gt15, alpha=5; score>=threshold; gap_filter=[None, None], max_board=2; risk_profile=balanced (broken<=45.00%, red>=24.00%, limit_down<=20, pullback<=9.00%); capital_use=70%; T signal -> T+1 open buy, limit-up open is unfilled.",62808.94
2025-11-05,15:00:00,000777,中核科技,sell,23.820,T+2收盘回撤-0.17%>-5%，T+2收盘卖出 (no intraday-high optimization).,62726.28
2025-11-07,09:30:00,603067,振华股份,buy,33.510,"model=mlp_h96_e460_gt15, alpha=5; score>=threshold; gap_filter=[None, None], max_board=2; risk_profile=balanced (broken<=45.00%, red>=24.00%, limit_down<=20, pullback<=9.00%); capital_use=70%; T signal -> T+1 open buy, limit-up open is unfilled.",62715.39
2025-11-11,15:00:00,603067,振华股份,sell,32.450,T+2收盘回撤-5.10%<=-5%，延长到T+3收盘卖出 (no intraday-high optimization).,61326.84
2025-11-17,09:30:00,688670,金迪克,buy,29.420,"model=mlp_h96_e460_gt15, alpha=5; score>=threshold; gap_filter=[None, None], max_board=2; risk_profile=balanced (broken<=45.00%, red>=24.00%, limit_down<=20, pullback<=9.00%); capital_use=70%; T signal -> T+1 open buy, limit-up open is unfilled.",61316.54
2025-11-19,15:00:00,688670,金迪克,sell,25.030,T+2收盘回撤-8.91%<=-5%，延长到T+3收盘卖出 (no intraday-high optimization).,55161.78
2025-11-27,09:30:00,688048,长光华芯,buy,105.900,"model=mlp_h96_e460_gt15, alpha=5; score>=threshold; gap_filter=[None, None], max_board=2; risk_profile=balanced (broken<=45.00%, red>=24.00%, limit_down<=20, pullback<=9.00%); capital_use=70%; T signal -> T+1 open buy, limit-up open is unfilled.",55153.84
2025-11-28,15:00:00,688048,长光华芯,sell,118.700,T+2收盘回撤12.09%>-5%，T+2收盘卖出 (no intraday-high optimization).,58984.94
